mode,state,trial,classify_ns,cleanup_ns,full_cycle_ns,polls,cleanup_ok
reference,miss,8924,200,18,218,0,1
reference,hit,8924,288,492,780,0,1
reference,miss,8925,217,17,234,0,1
reference,hit,8925,279,481,760,0,1
reference,miss,8926,203,18,221,0,1
reference,hit,8926,282,493,775,0,1
reference,miss,8927,214,19,233,0,1
reference,hit,8927,284,488,772,0,1
reference,miss,8928,203,18,221,0,1
reference,hit,8928,278,482,760,0,1
reference,miss,8929,215,18,233,0,1
reference,hit,8929,279,487,766,0,1
reference,miss,8930,207,18,225,0,1
reference,hit,8930,284,476,760,0,1
reference,miss,8931,217,17,234,0,1
reference,hit,8931,280,474,754,0,1
reference,miss,8932,207,18,225,0,1
reference,hit,8932,283,495,778,0,1
reference,miss,8933,215,18,233,0,1
reference,hit,8933,273,483,756,0,1
reference,miss,8934,207,18,225,0,1
reference,hit,8934,278,478,756,0,1
reference,miss,8935,217,17,234,0,1
reference,hit,8935,279,529,808,0,1
reference,miss,8936,204,17,221,0,1
reference,hit,8936,285,489,774,0,1
reference,miss,8937,214,19,233,0,1
reference,hit,8937,279,478,757,0,1
reference,miss,8938,202,17,219,0,1
reference,hit,8938,289,491,780,0,1
reference,miss,8939,217,17,234,0,1
reference,hit,8939,273,490,763,0,1
reference,miss,8940,202,18,220,0,1
reference,hit,8940,290,472,762,0,1
reference,miss,8941,216,18,234,0,1
reference,hit,8941,279,475,754,0,1
reference,miss,8942,201,19,220,0,1
reference,hit,8942,276,484,760,0,1
reference,miss,8943,214,18,232,0,1
reference,hit,8943,273,494,767,0,1
reference,miss,8944,205,19,224,0,1
reference,hit,8944,281,499,780,0,1
reference,miss,8945,215,18,233,0,1
reference,hit,8945,276,473,749,0,1
reference,miss,8946,204,18,222,0,1
reference,hit,8946,277,504,781,0,1
reference,miss,8947,214,18,232,0,1
reference,hit,8947,279,495,774,0,1
reference,miss,8948,205,18,223,0,1
reference,hit,8948,283,485,768,0,1
reference,miss,8949,216,18,234,0,1
reference,hit,8949,279,476,755,0,1
reference,miss,8950,203,17,220,0,1
reference,hit,8950,277,486,763,0,1
reference,miss,8951,215,18,233,0,1
reference,hit,8951,277,479,756,0,1
reference,miss,8952,207,19,226,0,1
reference,hit,8952,277,488,765,0,1
reference,miss,8953,214,19,233,0,1
reference,hit,8953,278,479,757,0,1
reference,miss,8954,207,19,226,0,1
reference,hit,8954,282,483,765,0,1
reference,miss,8955,215,18,233,0,1
reference,hit,8955,280,478,758,0,1
reference,miss,8956,208,18,226,0,1
reference,hit,8956,278,486,764,0,1
reference,miss,8957,218,17,235,0,1
reference,hit,8957,274,482,756,0,1
reference,miss,8958,203,18,221,0,1
reference,hit,8958,284,483,767,0,1
reference,miss,8959,215,19,234,0,1
reference,hit,8959,283,490,773,0,1
reference,miss,8960,204,17,221,0,1
reference,hit,8960,285,502,787,0,1
reference,miss,8961,213,18,231,0,1
reference,hit,8961,279,476,755,0,1
reference,miss,8962,206,18,224,0,1
reference,hit,8962,282,504,786,0,1
reference,miss,8963,217,18,235,0,1
reference,hit,8963,279,483,762,0,1
reference,miss,8964,207,19,226,0,1
reference,hit,8964,284,488,772,0,1
reference,miss,8965,214,19,233,0,1
reference,hit,8965,279,491,770,0,1
reference,miss,8966,204,18,222,0,1
reference,hit,8966,283,482,765,0,1
reference,miss,8967,215,18,233,0,1
reference,hit,8967,279,484,763,0,1
reference,miss,8968,207,19,226,0,1
reference,hit,8968,282,490,772,0,1
reference,miss,8969,214,18,232,0,1
reference,hit,8969,279,479,758,0,1
reference,miss,8970,208,17,225,0,1
reference,hit,8970,283,483,766,0,1
reference,miss,8971,216,18,234,0,1
reference,hit,8971,275,488,763,0,1
reference,miss,8972,200,17,217,0,1
reference,hit,8972,284,489,773,0,1
reference,miss,8973,214,18,232,0,1
reference,hit,8973,278,492,770,0,1
reference,miss,8974,206,17,223,0,1
reference,hit,8974,281,477,758,0,1
reference,miss,8975,216,18,234,0,1
reference,hit,8975,273,498,771,0,1
reference,miss,8976,205,18,223,0,1
reference,hit,8976,278,494,772,0,1
reference,miss,8977,216,18,234,0,1
reference,hit,8977,274,484,758,0,1
reference,miss,8978,208,18,226,0,1
reference,hit,8978,277,491,768,0,1
reference,miss,8979,3089,17,3106,0,1
reference,hit,8979,282,503,785,0,1
reference,miss,8980,219,18,237,0,1
reference,hit,8980,292,546,838,0,1
reference,miss,8981,215,18,233,0,1
reference,hit,8981,284,494,778,0,1
reference,miss,8982,203,18,221,0,1
reference,hit,8982,282,490,772,0,1
reference,miss,8983,216,18,234,0,1
reference,hit,8983,282,511,793,0,1
reference,miss,8984,208,18,226,0,1
reference,hit,8984,283,489,772,0,1
reference,miss,8985,216,18,234,0,1
reference,hit,8985,283,483,766,0,1
reference,miss,8986,205,17,222,0,1
reference,hit,8986,286,484,770,0,1
reference,miss,8987,216,18,234,0,1
reference,hit,8987,281,498,779,0,1
reference,miss,8988,206,17,223,0,1
reference,hit,8988,285,506,791,0,1
reference,miss,8989,215,18,233,0,1
reference,hit,8989,282,485,767,0,1
reference,miss,8990,203,18,221,0,1
reference,hit,8990,281,489,770,0,1
reference,miss,8991,216,18,234,0,1
reference,hit,8991,287,505,792,0,1
reference,miss,8992,205,18,223,0,1
reference,hit,8992,284,495,779,0,1
reference,miss,8993,215,17,232,0,1
reference,hit,8993,286,484,770,0,1
reference,miss,8994,206,16,222,0,1
reference,hit,8994,282,476,758,0,1
reference,miss,8995,216,19,235,0,1
reference,hit,8995,283,475,758,0,1
reference,miss,8996,206,19,225,0,1
reference,hit,8996,290,488,778,0,1
reference,miss,8997,217,18,235,0,1
reference,hit,8997,285,504,789,0,1
reference,miss,8998,209,19,228,0,1
reference,hit,8998,285,488,773,0,1
reference,miss,8999,216,17,233,0,1
reference,hit,8999,286,490,776,0,1
reference,miss,9000,205,18,223,0,1
reference,hit,9000,279,499,778,0,1
reference,miss,9001,218,18,236,0,1
reference,hit,9001,279,491,770,0,1
reference,miss,9002,206,19,225,0,1
reference,hit,9002,278,490,768,0,1
reference,miss,9003,218,17,235,0,1
reference,hit,9003,285,495,780,0,1
reference,miss,9004,208,18,226,0,1
reference,hit,9004,289,477,766,0,1
reference,miss,9005,218,18,236,0,1
reference,hit,9005,280,487,767,0,1
reference,miss,9006,207,17,224,0,1
reference,hit,9006,284,481,765,0,1
reference,miss,9007,215,18,233,0,1
reference,hit,9007,282,492,774,0,1
reference,miss,9008,203,18,221,0,1
reference,hit,9008,287,489,776,0,1
reference,miss,9009,217,18,235,0,1
reference,hit,9009,283,476,759,0,1
reference,miss,9010,201,19,220,0,1
reference,hit,9010,300,513,813,0,1
reference,miss,9011,218,18,236,0,1
reference,hit,9011,298,492,790,0,1
reference,miss,9012,207,18,225,0,1
reference,hit,9012,283,478,761,0,1
reference,miss,9013,218,17,235,0,1
reference,hit,9013,284,482,766,0,1
reference,miss,9014,205,17,222,0,1
reference,hit,9014,283,522,805,0,1
reference,miss,9015,217,18,235,0,1
reference,hit,9015,280,496,776,0,1
reference,miss,9016,203,17,220,0,1
reference,hit,9016,285,495,780,0,1
reference,miss,9017,217,18,235,0,1
reference,hit,9017,279,497,776,0,1
reference,miss,9018,201,19,220,0,1
reference,hit,9018,280,490,770,0,1
reference,miss,9019,216,18,234,0,1
reference,hit,9019,283,481,764,0,1
reference,miss,9020,200,18,218,0,1
reference,hit,9020,280,498,778,0,1
reference,miss,9021,217,18,235,0,1
reference,hit,9021,284,479,763,0,1
reference,miss,9022,200,19,219,0,1
reference,hit,9022,279,489,768,0,1
reference,miss,9023,216,17,233,0,1
reference,hit,9023,289,490,779,0,1
reference,miss,9024,203,18,221,0,1
reference,hit,9024,285,494,779,0,1
reference,miss,9025,216,17,233,0,1
reference,hit,9025,284,475,759,0,1
reference,miss,9026,205,19,224,0,1
reference,hit,9026,285,490,775,0,1
reference,miss,9027,215,18,233,0,1
reference,hit,9027,284,488,772,0,1
reference,miss,9028,205,18,223,0,1
reference,hit,9028,283,492,775,0,1
reference,miss,9029,214,19,233,0,1
reference,hit,9029,306,557,863,0,1
reference,miss,9030,208,18,226,0,1
reference,hit,9030,279,510,789,0,1
reference,miss,9031,215,18,233,0,1
reference,hit,9031,278,482,760,0,1
reference,miss,9032,209,18,227,0,1
reference,hit,9032,286,487,773,0,1
reference,miss,9033,215,19,234,0,1
reference,hit,9033,274,479,753,0,1
reference,miss,9034,211,18,229,0,1
reference,hit,9034,285,488,773,0,1
reference,miss,9035,216,18,234,0,1
reference,hit,9035,278,481,759,0,1
reference,miss,9036,207,19,226,0,1
reference,hit,9036,283,560,843,0,1
reference,miss,9037,218,18,236,0,1
reference,hit,9037,278,500,778,0,1
reference,miss,9038,210,18,228,0,1
reference,hit,9038,278,493,771,0,1
reference,miss,9039,217,18,235,0,1
reference,hit,9039,276,491,767,0,1
reference,miss,9040,210,18,228,0,1
reference,hit,9040,278,475,753,0,1
reference,miss,9041,216,18,234,0,1
reference,hit,9041,280,499,779,0,1
reference,miss,9042,202,19,221,0,1
reference,hit,9042,281,492,773,0,1
reference,miss,9043,217,18,235,0,1
reference,hit,9043,281,482,763,0,1
reference,miss,9044,203,18,221,0,1
reference,hit,9044,284,479,763,0,1
reference,miss,9045,219,18,237,0,1
reference,hit,9045,279,479,758,0,1
reference,miss,9046,207,17,224,0,1
reference,hit,9046,279,480,759,0,1
reference,miss,9047,217,17,234,0,1
reference,hit,9047,279,477,756,0,1
reference,miss,9048,208,18,226,0,1
reference,hit,9048,275,485,760,0,1
reference,miss,9049,217,18,235,0,1
reference,hit,9049,279,497,776,0,1
reference,miss,9050,202,18,220,0,1
reference,hit,9050,278,480,758,0,1
reference,miss,9051,216,18,234,0,1
reference,hit,9051,278,496,774,0,1
reference,miss,9052,207,17,224,0,1
reference,hit,9052,275,486,761,0,1
reference,miss,9053,215,18,233,0,1
reference,hit,9053,275,490,765,0,1
reference,miss,9054,201,19,220,0,1
reference,hit,9054,275,504,779,0,1
reference,miss,9055,219,19,238,0,1
reference,hit,9055,285,491,776,0,1
reference,miss,9056,207,18,225,0,1
reference,hit,9056,276,485,761,0,1
reference,miss,9057,218,18,236,0,1
reference,hit,9057,280,484,764,0,1
reference,miss,9058,209,18,227,0,1
reference,hit,9058,274,502,776,0,1
reference,miss,9059,216,18,234,0,1
reference,hit,9059,280,494,774,0,1
reference,miss,9060,207,18,225,0,1
reference,hit,9060,277,487,764,0,1
reference,miss,9061,218,18,236,0,1
reference,hit,9061,281,489,770,0,1
reference,miss,9062,208,17,225,0,1
reference,hit,9062,277,491,768,0,1
reference,miss,9063,218,18,236,0,1
reference,hit,9063,274,530,804,0,1
reference,miss,9064,206,19,225,0,1
reference,hit,9064,277,500,777,0,1
reference,miss,9065,217,18,235,0,1
reference,hit,9065,279,489,768,0,1
reference,miss,9066,202,17,219,0,1
reference,hit,9066,280,480,760,0,1
reference,miss,9067,214,18,232,0,1
reference,hit,9067,274,502,776,0,1
reference,miss,9068,203,19,222,0,1
reference,hit,9068,277,482,759,0,1
reference,miss,9069,217,18,235,0,1
reference,hit,9069,281,481,762,0,1
reference,miss,9070,203,19,222,0,1
reference,hit,9070,275,504,779,0,1
reference,miss,9071,215,18,233,0,1
reference,hit,9071,281,501,782,0,1
reference,miss,9072,203,18,221,0,1
reference,hit,9072,277,484,761,0,1
reference,miss,9073,216,18,234,0,1
reference,hit,9073,280,486,766,0,1
reference,miss,9074,207,18,225,0,1
reference,hit,9074,273,494,767,0,1
reference,miss,9075,216,18,234,0,1
reference,hit,9075,279,509,788,0,1
reference,miss,9076,203,18,221,0,1
reference,hit,9076,280,495,775,0,1
reference,miss,9077,215,17,232,0,1
reference,hit,9077,280,511,791,0,1
reference,miss,9078,203,19,222,0,1
reference,hit,9078,279,489,768,0,1
reference,miss,9079,214,17,231,0,1
reference,hit,9079,280,479,759,0,1
reference,miss,9080,201,17,218,0,1
reference,hit,9080,279,484,763,0,1
reference,miss,9081,215,19,234,0,1
reference,hit,9081,278,494,772,0,1
reference,miss,9082,203,17,220,0,1
reference,hit,9082,280,528,808,0,1
reference,miss,9083,214,17,231,0,1
reference,hit,9083,274,488,762,0,1
reference,miss,9084,208,18,226,0,1
reference,hit,9084,285,481,766,0,1
reference,miss,9085,217,17,234,0,1
reference,hit,9085,280,485,765,0,1
reference,miss,9086,201,18,219,0,1
reference,hit,9086,271,498,769,0,1
reference,miss,9087,216,18,234,0,1
reference,hit,9087,511,572,1083,0,1
reference,miss,9088,205,19,224,0,1
reference,hit,9088,341,610,951,0,1
reference,miss,9089,217,18,235,0,1
reference,hit,9089,279,486,765,0,1
reference,miss,9090,207,18,225,0,1
reference,hit,9090,336,548,884,0,1
reference,miss,9091,218,18,236,0,1
reference,hit,9091,280,486,766,0,1
reference,miss,9092,201,18,219,0,1
reference,hit,9092,278,485,763,0,1
reference,miss,9093,217,18,235,0,1
reference,hit,9093,280,505,785,0,1
reference,miss,9094,207,18,225,0,1
reference,hit,9094,278,592,870,0,1
reference,miss,9095,215,17,232,0,1
reference,hit,9095,279,490,769,0,1
reference,miss,9096,207,17,224,0,1
reference,hit,9096,280,480,760,0,1
reference,miss,9097,216,18,234,0,1
reference,hit,9097,277,509,786,0,1
reference,miss,9098,205,18,223,0,1
reference,hit,9098,272,502,774,0,1
reference,miss,9099,215,18,233,0,1
reference,hit,9099,278,482,760,0,1
reference,miss,9100,207,17,224,0,1
reference,hit,9100,279,484,763,0,1
reference,miss,9101,275,18,293,0,1
reference,hit,9101,278,487,765,0,1
reference,miss,9102,204,18,222,0,1
reference,hit,9102,274,479,753,0,1
reference,miss,9103,218,18,236,0,1
reference,hit,9103,272,482,754,0,1
reference,miss,9104,203,19,222,0,1
reference,hit,9104,280,518,798,0,1
reference,miss,9105,216,19,235,0,1
reference,hit,9105,281,481,762,0,1
reference,miss,9106,205,19,224,0,1
reference,hit,9106,278,485,763,0,1
reference,miss,9107,217,19,236,0,1
reference,hit,9107,273,487,760,0,1
reference,miss,9108,205,17,222,0,1
reference,hit,9108,275,478,753,0,1
reference,miss,9109,217,18,235,0,1
reference,hit,9109,276,495,771,0,1
reference,miss,9110,203,18,221,0,1
reference,hit,9110,272,484,756,0,1
reference,miss,9111,219,18,237,0,1
reference,hit,9111,277,482,759,0,1
reference,miss,9112,204,17,221,0,1
reference,hit,9112,273,489,762,0,1
reference,miss,9113,226,802,1028,0,1
reference,hit,9113,280,1397,1677,0,1
reference,miss,9114,224,18,242,0,1
reference,hit,9114,283,496,779,0,1
reference,miss,9115,214,18,232,0,1
reference,hit,9115,283,482,765,0,1
reference,miss,9116,203,17,220,0,1
reference,hit,9116,278,483,761,0,1
reference,miss,9117,218,18,236,0,1
reference,hit,9117,284,484,768,0,1
reference,miss,9118,208,17,225,0,1
reference,hit,9118,277,504,781,0,1
reference,miss,9119,217,18,235,0,1
reference,hit,9119,284,491,775,0,1
reference,miss,9120,207,17,224,0,1
reference,hit,9120,279,485,764,0,1
reference,miss,9121,216,17,233,0,1
reference,hit,9121,279,482,761,0,1
reference,miss,9122,207,18,225,0,1
reference,hit,9122,278,497,775,0,1
reference,miss,9123,217,17,234,0,1
reference,hit,9123,277,483,760,0,1
reference,miss,9124,202,18,220,0,1
reference,hit,9124,277,475,752,0,1
reference,miss,9125,214,18,232,0,1
reference,hit,9125,274,497,771,0,1
reference,miss,9126,212,17,229,0,1
reference,hit,9126,280,494,774,0,1
reference,miss,9127,277,17,294,0,1
reference,hit,9127,279,488,767,0,1
reference,miss,9128,275,19,294,0,1
reference,hit,9128,345,480,825,0,1
reference,miss,9129,217,18,235,0,1
reference,hit,9129,279,524,803,0,1
reference,miss,9130,202,18,220,0,1
reference,hit,9130,344,482,826,0,1
reference,miss,9131,217,18,235,0,1
reference,hit,9131,276,484,760,0,1
reference,miss,9132,207,18,225,0,1
reference,hit,9132,278,499,777,0,1
reference,miss,9133,217,19,236,0,1
reference,hit,9133,278,482,760,0,1
reference,miss,9134,201,19,220,0,1
reference,hit,9134,273,489,762,0,1
reference,miss,9135,217,18,235,0,1
reference,hit,9135,279,494,773,0,1
reference,miss,9136,204,17,221,0,1
reference,hit,9136,278,493,771,0,1
reference,miss,9137,215,18,233,0,1
reference,hit,9137,278,485,763,0,1
reference,miss,9138,209,17,226,0,1
reference,hit,9138,272,495,767,0,1
reference,miss,9139,215,18,233,0,1
reference,hit,9139,277,517,794,0,1
reference,miss,9140,206,18,224,0,1
reference,hit,9140,279,498,777,0,1
reference,miss,9141,216,18,234,0,1
reference,hit,9141,281,485,766,0,1
reference,miss,9142,207,18,225,0,1
reference,hit,9142,387,542,929,0,1
reference,miss,9143,217,18,235,0,1
reference,hit,9143,273,485,758,0,1
reference,miss,9144,207,18,225,0,1
reference,hit,9144,271,524,795,0,1
reference,miss,9145,217,17,234,0,1
reference,hit,9145,277,499,776,0,1
reference,miss,9146,203,18,221,0,1
reference,hit,9146,277,489,766,0,1
reference,miss,9147,217,17,234,0,1
reference,hit,9147,281,496,777,0,1
reference,miss,9148,205,18,223,0,1
reference,hit,9148,278,496,774,0,1
reference,miss,9149,218,18,236,0,1
reference,hit,9149,279,492,771,0,1
reference,miss,9150,202,18,220,0,1
reference,hit,9150,273,479,752,0,1
reference,miss,9151,217,18,235,0,1
reference,hit,9151,309,542,851,0,1
reference,miss,9152,209,18,227,0,1
reference,hit,9152,281,496,777,0,1
reference,miss,9153,217,18,235,0,1
reference,hit,9153,278,510,788,0,1
reference,miss,9154,209,17,226,0,1
reference,hit,9154,279,496,775,0,1
reference,miss,9155,217,17,234,0,1
reference,hit,9155,273,492,765,0,1
reference,miss,9156,204,18,222,0,1
reference,hit,9156,280,487,767,0,1
reference,miss,9157,221,18,239,0,1
reference,hit,9157,276,495,771,0,1
reference,miss,9158,209,17,226,0,1
reference,hit,9158,280,505,785,0,1
reference,miss,9159,216,18,234,0,1
reference,hit,9159,278,521,799,0,1
reference,miss,9160,203,19,222,0,1
reference,hit,9160,280,489,769,0,1
reference,miss,9161,217,17,234,0,1
reference,hit,9161,277,485,762,0,1
reference,miss,9162,203,17,220,0,1
reference,hit,9162,274,508,782,0,1
reference,miss,9163,217,18,235,0,1
reference,hit,9163,276,490,766,0,1
reference,miss,9164,207,18,225,0,1
reference,hit,9164,282,505,787,0,1
reference,miss,9165,216,19,235,0,1
reference,hit,9165,276,497,773,0,1
reference,miss,9166,207,17,224,0,1
reference,hit,9166,280,501,781,0,1
reference,miss,9167,215,17,232,0,1
reference,hit,9167,277,489,766,0,1
reference,miss,9168,207,18,225,0,1
reference,hit,9168,278,503,781,0,1
reference,miss,9169,217,18,235,0,1
reference,hit,9169,270,489,759,0,1
reference,miss,9170,208,18,226,0,1
reference,hit,9170,279,503,782,0,1
reference,miss,9171,214,18,232,0,1
reference,hit,9171,276,483,759,0,1
reference,miss,9172,209,19,228,0,1
reference,hit,9172,280,488,768,0,1
reference,miss,9173,215,19,234,0,1
reference,hit,9173,279,488,767,0,1
reference,miss,9174,208,18,226,0,1
reference,hit,9174,279,523,802,0,1
reference,miss,9175,215,17,232,0,1
reference,hit,9175,277,484,761,0,1
reference,miss,9176,204,19,223,0,1
reference,hit,9176,281,481,762,0,1
reference,miss,9177,217,18,235,0,1
reference,hit,9177,271,501,772,0,1
reference,miss,9178,206,17,223,0,1
reference,hit,9178,279,492,771,0,1
reference,miss,9179,216,19,235,0,1
reference,hit,9179,274,484,758,0,1
reference,miss,9180,207,18,225,0,1
reference,hit,9180,281,496,777,0,1
reference,miss,9181,218,18,236,0,1
reference,hit,9181,276,484,760,0,1
reference,miss,9182,208,18,226,0,1
reference,hit,9182,365,1549,1914,0,1
reference,miss,9183,218,18,236,0,1
reference,hit,9183,294,506,800,0,1
reference,miss,9184,204,17,221,0,1
reference,hit,9184,283,483,766,0,1
reference,miss,9185,220,18,238,0,1
reference,hit,9185,279,475,754,0,1
reference,miss,9186,208,18,226,0,1
reference,hit,9186,283,491,774,0,1
reference,miss,9187,219,19,238,0,1
reference,hit,9187,280,476,756,0,1
reference,miss,9188,206,18,224,0,1
reference,hit,9188,276,479,755,0,1
reference,miss,9189,219,19,238,0,1
reference,hit,9189,283,485,768,0,1
reference,miss,9190,206,18,224,0,1
reference,hit,9190,286,493,779,0,1
reference,miss,9191,217,19,236,0,1
reference,hit,9191,278,541,819,0,1
reference,miss,9192,200,19,219,0,1
reference,hit,9192,288,486,774,0,1
reference,miss,9193,214,18,232,0,1
reference,hit,9193,278,497,775,0,1
reference,miss,9194,204,18,222,0,1
reference,hit,9194,278,485,763,0,1
reference,miss,9195,214,18,232,0,1
reference,hit,9195,271,503,774,0,1
reference,miss,9196,203,17,220,0,1
reference,hit,9196,283,486,769,0,1
reference,miss,9197,217,18,235,0,1
reference,hit,9197,274,481,755,0,1
reference,miss,9198,209,17,226,0,1
reference,hit,9198,278,500,778,0,1
reference,miss,9199,222,17,239,0,1
reference,hit,9199,281,497,778,0,1
reference,miss,9200,211,19,230,0,1
reference,hit,9200,277,508,785,0,1
reference,miss,9201,215,18,233,0,1
reference,hit,9201,278,479,757,0,1
reference,miss,9202,207,17,224,0,1
reference,hit,9202,276,506,782,0,1
reference,miss,9203,218,19,237,0,1
reference,hit,9203,280,486,766,0,1
reference,miss,9204,211,18,229,0,1
reference,hit,9204,276,489,765,0,1
reference,miss,9205,218,17,235,0,1
reference,hit,9205,279,497,776,0,1
reference,miss,9206,207,17,224,0,1
reference,hit,9206,284,484,768,0,1
reference,miss,9207,213,18,231,0,1
reference,hit,9207,277,504,781,0,1
reference,miss,9208,202,17,219,0,1
reference,hit,9208,287,479,766,0,1
reference,miss,9209,248,18,266,0,1
reference,hit,9209,281,4055,4336,0,1
reference,miss,9210,208,18,226,0,1
reference,hit,9210,291,507,798,0,1
reference,miss,9211,218,18,236,0,1
reference,hit,9211,294,509,803,0,1
reference,miss,9212,202,17,219,0,1
reference,hit,9212,284,488,772,0,1
reference,miss,9213,218,18,236,0,1
reference,hit,9213,294,488,782,0,1
reference,miss,9214,205,17,222,0,1
reference,hit,9214,297,487,784,0,1
reference,miss,9215,220,841,1061,0,1
reference,hit,9215,297,1362,1659,0,1
reference,miss,9216,224,18,242,0,1
reference,hit,9216,291,496,787,0,1
reference,miss,9217,219,17,236,0,1
reference,hit,9217,294,492,786,0,1
reference,miss,9218,202,17,219,0,1
reference,hit,9218,292,482,774,0,1
reference,miss,9219,218,18,236,0,1
reference,hit,9219,296,494,790,0,1
reference,miss,9220,201,18,219,0,1
reference,hit,9220,292,489,781,0,1
reference,miss,9221,217,17,234,0,1
reference,hit,9221,296,484,780,0,1
reference,miss,9222,206,17,223,0,1
reference,hit,9222,294,488,782,0,1
reference,miss,9223,223,18,241,0,1
reference,hit,9223,296,490,786,0,1
reference,miss,9224,206,18,224,0,1
reference,hit,9224,295,483,778,0,1
reference,miss,9225,222,18,240,0,1
reference,hit,9225,298,486,784,0,1
reference,miss,9226,209,18,227,0,1
reference,hit,9226,291,492,783,0,1
reference,miss,9227,221,18,239,0,1
reference,hit,9227,295,489,784,0,1
reference,miss,9228,206,16,222,0,1
reference,hit,9228,290,497,787,0,1
reference,miss,9229,218,18,236,0,1
reference,hit,9229,296,503,799,0,1
reference,miss,9230,203,17,220,0,1
reference,hit,9230,288,479,767,0,1
reference,miss,9231,223,18,241,0,1
reference,hit,9231,297,513,810,0,1
reference,miss,9232,206,18,224,0,1
reference,hit,9232,287,496,783,0,1
reference,miss,9233,218,18,236,0,1
reference,hit,9233,295,481,776,0,1
reference,miss,9234,202,17,219,0,1
reference,hit,9234,290,483,773,0,1
reference,miss,9235,217,18,235,0,1
reference,hit,9235,294,489,783,0,1
reference,miss,9236,208,19,227,0,1
reference,hit,9236,285,478,763,0,1
reference,miss,9237,224,18,242,0,1
reference,hit,9237,298,489,787,0,1
reference,miss,9238,208,17,225,0,1
reference,hit,9238,290,493,783,0,1
reference,miss,9239,216,20,236,0,1
reference,hit,9239,293,499,792,0,1
reference,miss,9240,211,18,229,0,1
reference,hit,9240,286,486,772,0,1
reference,miss,9241,217,17,234,0,1
reference,hit,9241,293,482,775,0,1
reference,miss,9242,202,18,220,0,1
reference,hit,9242,289,505,794,0,1
reference,miss,9243,216,18,234,0,1
reference,hit,9243,294,483,777,0,1
reference,miss,9244,203,17,220,0,1
reference,hit,9244,291,494,785,0,1
reference,miss,9245,221,18,239,0,1
reference,hit,9245,295,496,791,0,1
reference,miss,9246,208,18,226,0,1
reference,hit,9246,289,477,766,0,1
reference,miss,9247,216,18,234,0,1
reference,hit,9247,296,502,798,0,1
reference,miss,9248,208,17,225,0,1
reference,hit,9248,292,492,784,0,1
reference,miss,9249,220,18,238,0,1
reference,hit,9249,292,481,773,0,1
reference,miss,9250,206,17,223,0,1
reference,hit,9250,291,494,785,0,1
reference,miss,9251,215,18,233,0,1
reference,hit,9251,284,467,751,0,1
reference,miss,9252,208,18,226,0,1
reference,hit,9252,290,488,778,0,1
reference,miss,9253,221,18,239,0,1
reference,hit,9253,284,500,784,0,1
reference,miss,9254,207,17,224,0,1
reference,hit,9254,290,492,782,0,1
reference,miss,9255,216,19,235,0,1
reference,hit,9255,291,490,781,0,1
reference,miss,9256,207,18,225,0,1
reference,hit,9256,288,500,788,0,1
reference,miss,9257,219,19,238,0,1
reference,hit,9257,292,496,788,0,1
reference,miss,9258,208,17,225,0,1
reference,hit,9258,289,487,776,0,1
reference,miss,9259,220,18,238,0,1
reference,hit,9259,292,513,805,0,1
reference,miss,9260,211,17,228,0,1
reference,hit,9260,297,545,842,0,1
reference,miss,9261,217,18,235,0,1
reference,hit,9261,284,518,802,0,1
reference,miss,9262,207,18,225,0,1
reference,hit,9262,283,492,775,0,1
reference,miss,9263,222,18,240,0,1
reference,hit,9263,283,499,782,0,1
reference,miss,9264,211,18,229,0,1
reference,hit,9264,283,506,789,0,1
reference,miss,9265,223,18,241,0,1
reference,hit,9265,283,513,796,0,1
reference,miss,9266,212,18,230,0,1
reference,hit,9266,283,480,763,0,1
reference,miss,9267,222,18,240,0,1
reference,hit,9267,302,530,832,0,1
reference,miss,9268,205,17,222,0,1
reference,hit,9268,283,495,778,0,1
reference,miss,9269,215,18,233,0,1
reference,hit,9269,281,478,759,0,1
reference,miss,9270,209,17,226,0,1
reference,hit,9270,278,479,757,0,1
reference,miss,9271,222,18,240,0,1
reference,hit,9271,284,490,774,0,1
reference,miss,9272,205,18,223,0,1
reference,hit,9272,276,481,757,0,1
reference,miss,9273,220,18,238,0,1
reference,hit,9273,286,484,770,0,1
reference,miss,9274,213,18,231,0,1
reference,hit,9274,282,485,767,0,1
reference,miss,9275,218,18,236,0,1
reference,hit,9275,282,479,761,0,1
reference,miss,9276,207,17,224,0,1
reference,hit,9276,278,481,759,0,1
reference,miss,9277,221,18,239,0,1
reference,hit,9277,286,485,771,0,1
reference,miss,9278,212,17,229,0,1
reference,hit,9278,281,478,759,0,1
reference,miss,9279,221,19,240,0,1
reference,hit,9279,292,482,774,0,1
reference,miss,9280,210,19,229,0,1
reference,hit,9280,285,489,774,0,1
reference,miss,9281,224,18,242,0,1
reference,hit,9281,285,482,767,0,1
reference,miss,9282,209,18,227,0,1
reference,hit,9282,280,483,763,0,1
reference,miss,9283,215,19,234,0,1
reference,hit,9283,283,517,800,0,1
reference,miss,9284,209,18,227,0,1
reference,hit,9284,283,478,761,0,1
reference,miss,9285,220,18,238,0,1
reference,hit,9285,283,491,774,0,1
reference,miss,9286,209,17,226,0,1
reference,hit,9286,280,480,760,0,1
reference,miss,9287,218,17,235,0,1
reference,hit,9287,277,493,770,0,1
reference,miss,9288,210,18,228,0,1
reference,hit,9288,276,475,751,0,1
reference,miss,9289,224,18,242,0,1
reference,hit,9289,283,505,788,0,1
reference,miss,9290,208,19,227,0,1
